"RecordedDate","ResponseId","id","university","major_1","major_2","course","mathstudy_1","mathstudy_2","stars_1","stars_2","stars_3","stars_4","stars_5","stars_6","stars_7","stars_8","stars_9","stars_10","stars_11","stars_12","stars_13","stars_14","stars_15","stars_16","stars_17","stars_18","stars_19","stars_20","stars_21","stars_22","stars_23","rmars_1","rmars_2","rmars_3","rmars_4","rmars_5","rmars_6","rmars_7","rmars_8","rmars_9","rmars_10","rmars_11","rmars_12","rmars_13","rmars_14","rmars_15","rmars_16","rmars_17","rmars_18","rmars_19","rmars_20","sticsa_1","sticsa_2","sticsa_3","sticsa_4","sticsa_5","sticsa_6","sticsa_7","sticsa_8","sticsa_9","sticsa_10","sticsa_11","sticsa_12","sticsa_13","sticsa_14","sticsa_15","sticsa_16","sticsa_17","sticsa_18","sticsa_19","sticsa_20","sticsa_21","rtas_1","rtas_2","rtas_3","rtas_4","rtas_5","rtas_6","rtas_7","rtas_8","rtas_9","rtas_10","rtas_11","rtas_12","rtas_13","rtas_14","rtas_15","rtas_16","rtas_17","rtas_18","rtas_19","rtas_20","rtas_21","rtas_22","rtas_23","rtas_24","rtas_25","bfne_1","bfne_2","bfne_3","bfne_4","bfne_5","bfne_6","bfne_7","bfne_8","lsas_1","lsas_2","lsas_3","lsas_4","lsas_5","lsas_6","lsas_7","lsas_8","lsas_9","lsas_10","lsas_11","lsas_12","lsas_13","lsas_14","lsas_15","lsas_16","lsas_17","lsas_18","lsas_19","lsas_20","lsas_21","lsas_22","lsas_23","lsas_24","cas_1","cas_2","cas_3","cas_4","cas_5","cas_6","cas_7","cas_8","cas_9","cas_10","cas_11","cas_12","cas_13","cas_14","cas_15","cas_16","ius_1","ius_2","ius_3","ius_4","ius_5","ius_6","ius_7","ius_8","ius_9","ius_10","ius_11","ius_12","ngse_1","ngse_2","ngse_3","ngse_4","ngse_5","ngse_6","ngse_7","ngse_8","patms_1","patms_2","patms_3","patms_4","patms_5","patms_6","patms_7","crt_1","crt_2","crt_3","god_belief","crt_check_1","crt_check_2","math_level_1","math_level_2","math_result_1","math_result_2","math_result_3","math_time_1","math_time_2","math_time_3","stat_now","stat_prev_1","stat_prev_2","stat_prev_3","stat_prev_4","stat_prev_5","stat_result_1","stat_result_2","stat_result_3","stat_result_4","stat_result_5","uni_year","age","gender_1","gender_2","spld_1","spld_2","grade","source","semester"
"2021/07/03 02:13:00","R_3D8ynJCGBFrt9Jw","ST81Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,3,4,3,2,3,3,4,1,4,2,1,4,2,4,4,1,4,5,5,1,4,3,3,2,5,3,3,3,3,4,4,4,4,4,5,5,3,4,3,1,4,4,3,1,3,4,4,2,1,1,2,3,2,3,3,1,3,4,3,1,4,2,4,2,2,2,3,3,3,3,3,2,2,3,4,4,2,2,4,3,3,2,3,2,2,3,3,3,4,4,5,4,5,4,5,4,2,3,3,3,3,4,3,3,3,4,3,3,2,4,4,3,3,3,2,4,3,4,4,3,4,3,3,3,3,4,3,3,1,2,2,3,1,2,1,2,3,4,4,3,4,4,4,4,3,3,4,4,3,3,3,3,3,3,2,3,4,2,2,1,4,3,3,4,10,39,11,3,"No","A Level",NA,NA,"5",NA,NA,"13",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/03 06:16:00","R_pMg3ORqXtafrAhH","ST75Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,1,2,4,1,1,3,5,1,5,1,1,3,1,2,2,1,1,2,1,2,2,2,4,1,3,3,2,1,4,5,3,1,3,3,4,2,2,2,2,3,2,3,3,3,2,2,2,2,2,4,1,3,4,4,1,3,2,4,4,3,3,4,3,2,3,2,1,3,4,4,1,4,2,1,4,4,2,3,4,2,3,1,3,3,3,2,2,2,2,1,2,1,1,2,5,4,1,3,2,2,2,2,2,4,3,1,2,1,2,2,2,1,3,1,1,1,1,2,2,2,1,2,1,1,3,1,1,1,3,3,4,4,4,1,2,4,2,5,1,3,2,1,1,2,3,1,1,1,5,3,3,4,5,4,3,3,4,2,2,1,3,3,4,8,10,39,10,3,"No","GCSE",NA,"4",NA,NA,"24",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,1,"Sample 1",NA
"2021/07/03 09:50:00","R_D2mPZY1a2ZF9vs5","ST90Á","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,1,3,2,3,2,2,3,5,1,4,2,2,2,1,5,2,1,1,2,2,1,3,1,1,1,2,3,1,1,2,5,3,1,2,1,5,3,1,3,1,1,4,3,4,3,4,4,4,4,4,4,4,2,3,1,4,2,3,4,3,4,1,2,2,2,2,2,3,3,4,2,3,2,1,3,4,4,2,2,2,4,4,2,2,3,1,2,3,4,5,2,3,5,3,5,4,3,2,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,4,2,3,4,3,3,3,3,2,3,2,2,2,4,2,2,1,1,1,1,3,2,1,2,4,5,2,5,2,3,3,3,3,4,4,3,3,2,3,3,4,3,2,3,5,1,1,3,1,3,2,4,10,39,15,3,"No","A Level",NA,"5","5",NA,"37","37",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/03 10:27:00","R_yZSx23PrjvyznI5","EG25A","University of Pécs","Psychology / Behavior analyst",NA,"Multivariate statistics (PTE)","No",NA,1,1,1,2,1,1,1,2,1,2,2,1,3,1,2,1,1,1,1,1,1,2,1,3,1,1,2,1,1,2,3,4,1,3,1,3,1,1,1,2,2,3,1,1,1,2,2,1,2,1,2,1,3,2,2,1,2,1,3,2,1,1,1,1,2,2,2,3,2,3,2,1,2,1,2,2,2,2,1,2,2,3,1,1,1,1,2,1,2,2,2,2,3,2,3,3,2,1,2,1,1,2,3,1,1,1,2,2,2,1,2,2,2,3,2,1,3,2,1,1,3,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,3,3,3,2,3,2,2,2,2,2,2,3,2,4,3,4,4,3,4,3,3,3,2,2,3,3,3,3,4,10,39,1,3,"No","GCSE",NA,"4",NA,NA,"24",NA,NA,"No","Könyvtárinformatika és statisztikai alapismeretek I.","Könyvtárinformatika és statisztikai alapismeretek II.","Többváltozós statisztika eljárások","Pszichometria",NA,5,5,5,5,NA,"2nd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 1",NA
"2021/07/04 14:05:00","R_1LNE68uiUBl530i","EN84A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,3,4,3,4,2,4,3,5,5,2,2,4,3,4,4,2,2,4,3,2,5,4,2,3,3,3,2,3,2,4,5,1,3,2,3,4,2,4,3,4,4,3,3,4,4,3,4,4,2,4,3,4,3,4,4,2,2,3,4,4,4,3,4,2,3,2,3,2,4,3,2,3,2,3,2,2,2,1,3,2,2,2,2,3,2,3,3,3,2,2,2,3,2,4,3,4,1,1,1,1,2,3,1,1,1,2,1,2,1,2,2,3,1,1,1,3,1,1,1,1,3,2,2,2,4,5,2,2,4,3,3,3,5,3,3,4,2,5,2,2,4,4,3,4,2,4,2,2,4,2,3,3,4,4,3,3,4,4,2,2,3,4,2,4,10,39,14,3,"No","A Level",NA,NA,"5",NA,NA,"37",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/05 05:05:00","R_RQCEV2wWOe5YWdP","ŐR11I","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,1,1,1,2,1,2,2,1,2,2,2,3,2,3,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,3,2,2,2,1,1,1,1,2,3,1,2,2,1,2,3,1,3,1,1,1,1,1,1,2,1,3,2,1,3,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,3,2,1,2,2,1,2,1,2,1,2,1,3,1,1,3,3,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,4,2,3,1,1,2,2,3,1,1,2,5,4,4,4,5,5,4,5,4,2,2,1,4,5,2,4,10,39,95,3,"No","GCSE",NA,"5",NA,NA,"13",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 1",NA
"2021/07/06 03:22:00","R_Utg4u5PHocG84gx","OS08E","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,2,1,3,4,1,4,5,1,3,3,2,4,4,4,1,3,2,3,1,3,3,1,2,2,1,2,3,2,3,4,2,1,4,3,3,1,1,2,2,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,2,1,3,3,1,2,1,2,3,2,3,1,1,1,1,3,2,1,2,1,2,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,2,2,2,2,3,3,1,3,2,3,2,3,3,3,3,3,3,2,1,3,3,1,4,3,2,2,1,2,2,3,2,2,1,1,1,1,2,1,1,1,3,4,1,3,3,4,2,4,2,2,2,2,4,3,4,4,4,4,4,4,4,1,2,1,2,4,2,4,10,39,50,2,"No","GCSE",NA,"5",NA,NA,"36",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",22,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 1",NA
"2021/07/06 03:24:00","R_2rCsX7VDmIpGr33","ED18Ì","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,4,2,2,2,3,3,4,2,4,3,3,5,2,4,3,2,3,2,2,3,4,2,4,3,2,2,2,3,2,4,3,3,5,4,4,2,3,2,3,3,4,4,2,1,3,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,3,3,2,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,1,2,3,2,2,1,3,1,3,2,1,2,2,2,1,2,2,1,3,3,2,1,2,2,2,3,1,3,2,2,2,3,2,2,2,3,3,3,3,3,4,3,3,3,2,2,2,3,2,2,2,2,3,1,2,1,1,3,2,1,1,2,1,4,2,4,4,4,4,3,4,3,4,2,3,2,3,2,4,10,39,80,3,"No","GCSE",NA,"4",NA,NA,"50",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",23,"Male",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/06 03:32:00","R_3iQ1aIfeIZrckXq","ST40I","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,1,1,1,2,1,5,4,1,4,3,1,2,2,4,1,1,1,1,3,1,1,1,2,1,1,2,1,2,1,5,4,1,2,2,5,1,1,1,1,1,5,1,4,2,3,4,3,1,2,3,4,4,1,2,4,4,3,4,3,2,4,2,4,3,3,4,3,3,4,3,3,1,2,2,4,4,3,1,3,3,4,1,2,1,1,3,2,4,5,2,4,5,4,4,4,5,1,2,1,1,2,3,1,3,2,3,2,3,2,1,2,1,3,1,1,4,3,3,3,1,4,4,4,3,3,4,3,4,5,4,3,2,3,4,4,2,5,5,5,5,4,2,4,4,3,2,2,4,3,1,2,2,4,1,3,3,3,4,2,2,3,4,2,4,10,39,25,3,"No","GCSE",NA,"5",NA,NA,"13",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Male",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/06 03:47:00","R_2uqUXRoLoID8qyS","ŐR83O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,2,2,2,1,1,3,4,1,4,1,1,2,1,4,2,1,1,1,3,1,4,1,4,1,1,2,1,1,4,4,4,1,3,2,4,1,1,1,2,1,4,1,3,2,2,2,2,1,1,2,1,3,2,1,2,1,1,3,4,1,1,2,2,1,4,2,2,4,4,3,1,1,1,2,4,4,2,1,1,2,1,1,3,2,1,2,3,4,3,2,2,1,2,2,4,2,1,1,1,1,2,4,2,4,2,2,1,1,1,1,1,2,4,1,1,3,3,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,1,1,2,2,5,1,3,2,1,3,1,1,2,2,2,5,3,5,5,4,4,3,4,5,1,2,1,3,4,2,4,10,39,50,2,"No","GCSE",NA,"5",NA,NA,"36",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 1",NA
"2021/07/06 03:47:00","R_1cXKKhrFO4PjKaV","ON67A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,4,3,5,4,3,4,5,3,4,2,4,3,3,5,2,2,4,3,5,5,4,1,3,1,1,2,1,2,2,3,3,2,3,2,4,2,3,2,2,1,3,1,3,2,3,3,1,1,2,2,2,4,2,2,2,2,3,3,1,2,3,3,1,3,3,2,4,4,4,1,1,4,1,1,4,4,2,1,1,3,4,3,3,3,1,1,2,4,5,3,5,4,4,5,5,5,1,1,1,1,2,4,1,2,2,4,2,2,1,2,3,3,2,2,1,3,2,2,1,1,4,4,3,3,2,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,3,3,3,2,2,1,2,3,3,4,3,5,3,4,3,4,2,3,2,3,3,3,8,50,20,2,3,"No","GCSE",NA,"5",NA,NA,"24",NA,NA,"No","Adatelemzés és statisztika","Adatelemzés és statisztika gyakorlat","Módszertan 2.",NA,NA,3,3,3,NA,NA,"2nd Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 1",NA
"2021/07/06 04:04:00","R_24JfrTRm2p90O6f","ÉM19A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,3,3,4,2,3,4,4,4,4,4,3,3,2,4,3,3,2,2,2,2,3,1,3,2,3,4,4,3,3,4,4,1,3,3,3,3,3,2,2,3,3,1,2,2,2,3,2,1,1,1,2,2,1,3,3,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,1,1,1,2,1,1,2,1,1,2,3,2,4,2,3,3,4,4,4,2,1,3,1,1,2,3,1,2,2,2,2,2,1,2,3,3,2,2,1,2,1,1,2,2,2,3,2,2,3,1,2,2,2,3,3,2,3,3,2,3,2,3,1,2,2,2,2,3,2,2,3,1,4,3,3,4,4,3,2,3,4,3,3,3,4,4,3,8,10,39,15,1,"No","GCSE",NA,"5",NA,NA,"36",NA,NA,"No","Statisztika",NA,NA,NA,NA,4,NA,NA,NA,NA,"3rd Year",22,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/06 04:13:00","R_6ndAbVD3uPcHTeF","NA21É","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,4,5,5,4,4,5,5,4,5,4,4,5,5,5,5,5,5,4,5,5,5,3,5,5,4,4,3,5,4,5,5,4,5,4,5,4,5,3,5,5,5,3,2,3,3,4,2,3,2,3,3,3,2,4,2,2,3,4,2,3,3,4,2,2,3,2,4,4,4,1,3,2,3,2,4,4,3,1,1,3,3,4,4,2,2,2,2,4,5,3,5,5,5,4,4,5,2,3,2,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,3,4,4,3,4,3,3,4,3,2,4,3,1,3,1,2,2,2,4,1,2,3,4,5,4,4,2,4,4,3,5,3,4,3,4,2,3,3,3,4,3,4,4,2,3,1,2,3,2,8,50,20,1,1,"No","GCSE",NA,"3",NA,NA,"1 éve",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 1",NA
"2021/07/06 04:39:00","R_3Ezn0RKwIX4WKcE","LA40Ü","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,1,3,2,1,1,2,5,1,3,1,1,2,1,3,2,2,1,1,2,2,4,1,4,1,1,3,2,1,2,4,1,1,2,2,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,2,3,2,3,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,3,1,1,1,2,2,1,1,4,3,3,1,1,4,2,2,1,1,1,1,1,3,1,1,2,2,5,5,5,5,5,5,2,5,5,2,1,2,1,5,1,4,10,39,80,3,"No","GCSE",NA,"5",NA,NA,"6",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",25,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 1",NA
"2021/07/06 04:57:00","R_3GpGKhmDtFIu8xN","RD55É","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,2,4,2,4,4,4,5,5,1,5,1,5,4,2,5,2,1,4,2,5,2,5,1,4,4,2,2,2,4,2,5,5,1,2,2,4,2,4,2,2,2,4,1,1,2,1,2,1,2,3,1,1,2,2,1,1,1,1,3,2,1,2,3,1,2,1,2,1,1,2,1,2,1,1,3,1,2,2,1,1,2,1,1,1,2,1,1,3,3,4,1,4,4,4,4,5,2,1,2,1,1,2,4,1,3,3,3,2,1,1,2,4,3,1,1,1,3,2,2,1,2,1,2,3,2,1,2,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,5,2,5,4,5,5,3,4,5,1,2,1,2,4,1,4,10,39,20,3,"No","GCSE",NA,"5",NA,NA,"37",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/06 05:13:00","R_1d6nFS4rn2CkpEJ","ST87A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,2,4,3,2,1,2,4,1,3,2,4,3,2,4,3,4,1,2,1,1,2,3,2,1,3,3,3,1,3,4,4,3,2,3,4,3,1,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,3,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,3,3,1,4,2,2,3,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Sample 1",NA
"2021/07/06 05:16:00","R_2Evl9dr3anKAKIZ","ST81U","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,2,2,4,2,1,3,5,2,2,2,3,4,2,5,2,1,2,2,2,2,5,2,4,2,2,4,3,2,3,5,3,1,4,2,5,2,1,2,2,2,5,3,2,1,3,3,2,1,2,1,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,4,2,4,1,2,1,1,2,3,4,2,1,1,1,4,2,1,2,2,2,2,4,5,3,5,5,5,5,5,5,2,2,1,2,3,3,3,2,2,2,2,2,2,3,3,3,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,2,1,1,1,1,2,1,1,1,4,3,3,4,3,3,3,4,3,2,4,3,3,3,4,3,3,4,3,3,5,1,1,2,1,5,1,4,10,39,40,2,"No","A Level",NA,"4","4",NA,"1 éve","1 éve",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
"2021/07/06 06:39:00","R_UayV5nqkLSu0Ujn","MO50R","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,3,4,1,2,3,2,4,3,4,3,3,2,2,3,4,1,3,1,1,3,1,4,1,4,3,1,2,3,3,4,4,4,1,2,3,4,1,1,1,3,1,4,1,2,1,4,3,1,3,1,2,1,3,1,3,1,1,3,3,3,3,3,3,1,4,3,3,4,3,4,2,3,4,1,3,3,4,4,1,2,4,4,1,4,1,4,2,4,3,4,4,4,4,4,4,4,4,3,1,1,1,2,3,1,3,2,3,3,2,1,2,3,2,4,3,3,4,3,1,1,3,3,3,3,3,2,3,3,3,1,1,1,1,2,1,1,2,2,2,4,1,2,2,3,4,3,2,3,3,4,3,4,4,4,4,2,3,4,1,1,2,1,4,1,4,10,39,10,2,"No","GCSE",NA,"5",NA,NA,"84",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd Year",26,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 1",NA
"2021/07/06 08:05:00","R_1jVQe3E8bd5SXPk","ST04E","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,4,3,4,4,1,3,4,1,4,4,4,4,1,3,3,2,2,3,4,4,3,3,4,3,3,4,3,2,3,5,4,2,4,4,4,3,3,3,3,3,3,2,2,3,4,3,1,1,2,1,2,3,1,1,3,1,1,2,2,1,2,1,1,2,1,1,2,3,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,3,1,2,2,3,3,3,2,3,2,2,2,4,1,1,2,1,2,2,1,3,2,2,1,2,1,2,3,3,2,3,3,2,2,2,3,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,2,4,5,2,3,2,3,4,3,3,2,3,2,3,3,4,4,4,4,3,3,4,1,1,1,2,3,3,8,10,39,80,3,"No","GCSE",NA,"4",NA,NA,"70",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",23,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 1",NA
"2021/07/06 09:38:00","R_3lSUtLwoJdXLo1M","KA02I","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,4,5,5,3,4,5,5,2,5,5,4,5,5,5,5,1,2,5,5,2,5,4,5,3,5,4,3,3,4,5,5,1,5,3,5,5,2,5,4,1,5,4,2,1,2,3,3,1,2,1,2,3,3,3,3,1,3,2,2,1,3,3,4,3,2,4,3,4,4,2,4,2,1,3,4,4,4,1,3,3,2,3,2,2,1,2,3,3,4,3,4,4,4,4,4,4,2,4,3,2,4,4,4,3,1,4,4,4,2,4,4,4,4,3,4,4,4,2,3,3,4,5,5,4,5,5,4,3,3,3,4,3,5,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3,3,3,3,2,2,4,2,2,1,3,3,2,8,50,39,70,3,"No","GCSE",NA,"5",NA,NA,"24",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 1",NA
"2021/07/06 10:31:00","R_214yTBx9V02rjvz","LC04A","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,3,1,4,2,3,3,5,1,4,2,1,5,1,5,1,1,4,2,2,1,3,1,3,2,1,4,3,3,4,4,4,1,5,4,4,1,5,1,2,1,3,1,1,2,3,4,3,2,2,1,3,4,3,1,3,3,1,2,1,1,4,2,1,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,1,2,3,1,1,2,2,1,3,4,2,5,5,5,5,5,5,1,1,1,1,2,3,1,3,1,3,1,1,2,3,2,3,3,2,1,2,3,1,1,2,2,2,2,1,2,3,2,2,3,1,1,2,3,1,3,2,3,3,1,3,3,5,5,3,1,1,4,2,4,2,4,4,4,4,3,3,4,2,1,3,2,4,2,4,10,39,50,3,"No","GCSE",NA,"5",NA,NA,"36",NA,NA,"No","Statisztika",NA,NA,NA,NA,5,NA,NA,NA,NA,"3rd Year",22,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 1",NA
"2021/07/06 14:43:00","R_22KtGZ1nsENzUSO","ŐR23U","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,4,2,2,2,1,1,2,4,1,3,1,2,2,2,4,2,1,2,2,2,1,3,1,3,4,2,3,1,2,3,3,2,1,2,1,4,2,3,2,4,1,3,2,3,1,1,3,1,1,1,1,2,4,3,1,2,1,1,3,2,2,4,1,1,3,3,3,2,2,3,3,2,3,1,3,3,2,3,1,2,1,1,1,1,2,1,3,3,2,4,3,3,4,4,3,5,5,1,1,1,3,4,3,2,3,3,3,3,3,2,3,2,3,3,2,3,4,2,3,2,2,2,2,2,2,2,2,3,2,4,4,4,2,3,3,5,4,3,4,2,2,2,2,4,3,2,2,2,3,4,3,4,5,4,4,4,4,4,3,2,1,2,4,2,4,10,39,20,2,"No","GCSE",NA,"5",NA,NA,"13",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,3,"Sample 1",NA
"2021/07/07 01:31:00","R_1K7pGgdvJQ9GTRG","LC18O","Eötvös Loránd University","Psychology / Behavior analyst",NA,"Statistics / Data analysis and statistical inference (ELTE)","No",NA,5,2,5,5,4,2,5,5,1,5,4,5,3,4,5,5,3,1,5,3,5,4,5,4,2,5,4,3,1,5,5,4,1,3,5,5,4,3,5,2,2,5,4,2,1,3,1,3,4,2,4,2,2,2,1,3,1,2,3,2,3,1,2,2,2,2,3,3,4,4,2,3,2,3,2,3,4,4,1,3,2,4,1,4,2,2,2,2,3,3,2,3,3,3,3,3,2,2,3,3,2,3,1,2,3,2,4,3,4,2,2,3,4,3,1,3,4,3,3,4,2,4,4,4,3,4,5,3,4,2,2,2,2,3,1,2,2,3,4,3,5,3,4,4,5,4,2,4,4,5,3,5,5,5,5,3,3,4,2,2,1,3,4,2,4,10,39,89,3,"No","GCSE",NA,"5",NA,NA,"13",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 1",NA
